Beseda;Pomen_ID;Razlaga;Originalni_Zgled;Poved
srednji;3038;ki izraža srednjo vrednost dveh ali več istovrstnih količin:;izračunati srednjo hitrost;Ko sem preučil podatke iz GPS-a, sem izračunal srednjo hitrost potovanja po avtocesti.
srednji;3038;ki izraža srednjo vrednost dveh ali več istovrstnih količin:;srednja letna temperatura;V podnebnih poročilih je navedena srednja letna temperatura 15,3 stopinje Celzija.
srednji;3038;ki izraža srednjo vrednost dveh ali več istovrstnih količin:;srednja letna temperatura;Zaradi podnebnih sprememb se bo v prihodnjih desetletjih verjetno spremenila srednja letna temperatura.
srednji;3038;ki izraža srednjo vrednost dveh ali več istovrstnih količin:;srednja letna temperatura;Na podlagi podatkov iz zadnjih dvajsetih let smo izračunali, da je srednja letna temperatura v mestu narasla za 0,8 stopinje.
srednji;3038;ki izraža srednjo vrednost dveh ali več istovrstnih količin:;srednja letna temperatura;Ko primerjamo pokrajine, opazimo, da ima gorsko območje nižjo srednjo letno temperaturo kot doline.
srednji;3038;ki izraža srednjo vrednost dveh ali več istovrstnih količin:;srednja letna temperatura;V učbeniku geografije piše, da je srednja letna temperatura ključni kazalnik za določanje podnebnih pasov.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;nit srednje debeline;V škatli sem našel nit srednje debeline, ki je bila primerna za popravilo čevljev.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;nit srednje debeline;Rožmarinovo vezje je bilo okrašeno z nitjo srednje debeline, ki je lepo izstopala na belem tkanju.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;nit srednje debeline;Med šivanjem sem izbral nit srednje debeline, ker je bila dovolj trdna za jekleno platno.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;nit srednje debeline;Na delavnici smo učili, kako pravilno napeti nit srednje debeline v pletenju.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;nit srednje debeline;Ko sem kupoval iglo, sem se odločil za nit srednje debeline, da bo šivanje preprostejše.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;soba srednje velikosti;Najina nova stanovanjska zgradba ima sobe srednje velikosti, ki so idealne za mlade pare.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;soba srednje velikosti;V hotelu je bila soba srednje velikosti, opremljena z udobno posteljo in majhno pisalno mizo.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;soba srednje velikosti;Pri načrtovanju hiše sem izbral sobe srednje velikosti, da bi ohranil ravnotežje med prostornostjo in toplino.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;soba srednje velikosti;Gosti so pohvalili, da je bila njihova soba srednje velikosti dovolj prostorna za družinsko bivanje.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;soba srednje velikosti;V najemni hiši je bila ena soba srednje velikosti, ki je služila kot delovna soba in spalnica hkrati.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;čevlji s srednjo peto;V trgovini sem preizkusil čevlje s srednjo peto, ki so bili udobni tudi po dolgem dnevu.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;čevlji s srednjo peto;Njena izbira je bila čevlji s srednjo peto, ker so ji nudili eleganco brez prevelikega pritiska.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;čevlji s srednjo peto;Za plesni večer sem se odločil za čevlje s srednjo peto, da bom imel boljšo držo na plesnem podiju.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;čevlji s srednjo peto;Moda letos poudarja čevlje s srednjo peto kot idealno kombinacijo sloga in udobja.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;čevlji s srednjo peto;Po poškodbi gležnja sem moral preiti na čevlje s srednjo peto, da ne obremenjujem preveč stopala.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;bil je srednje postave;Moj brat je bil srednje postave, zato je zlahka nosil težke torbe.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;bil je srednje postave;Ko sem ga spoznal, je bil srednje postave in je izžareval samozavest.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;bil je srednje postave;V šoli je bil srednje postave učitelj, ki je rad delil svoje izkušnje.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;bil je srednje postave;Na tekmi je bil srednje postave tekmovalec, ki je izstopal med drugimi.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;bil je srednje postave;Njegova babica je bila srednje postave, a je kljub temu vedno aktivna.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;lani je bila srednja letina;Lani je bila srednja letnica šolskega leta, ko smo organizirali velik šolski ples.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;lani je bila srednja letina;Na našem podjetju je lani bila srednja letnica obstojnosti, zato smo priredili praznovanje.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;lani je bila srednja letina;Lani je bila srednja letnica našega zakona, zato smo se odpravili na romantičen izlet.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;lani je bila srednja letina;V mestu je lani bila srednja letnica ustanovitve muzeja, ki je privabila turiste iz cele države.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;lani je bila srednja letina;Lani je bila srednja letnica mojega doktorata, ko sem prejel nagrado za raziskovalno delo.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;vreme je srednje;Danes ni vreme srednje, ne preveč toplo ne prehladno.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;vreme je srednje;Ko smo načrtovali izlet, smo upoštevali, da je vreme srednje, zato smo vzeli lahka oblačila.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;vreme je srednje;Včeraj je bilo vreme srednje, zato smo se odločili za sprehod po parku.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;vreme je srednje;V napovedi je vremenoslovec napovedal, da bo vreme srednje z občasnimi oblački.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;vreme je srednje;Med potovanjem po Alpah je bilo vreme srednje, kar je omogočalo udobno hojo.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;ima srednje dohodke;Moja sestra ima srednje dohodke, zato si lahko privošči manjše potovanje na morje.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;ima srednje dohodke;V tem mestu večina prebivalcev ima srednje dohodke, kar vpliva na lokalno gospodarstvo.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;ima srednje dohodke;Podjetje zaposluje delavce, ki imajo srednje dohodke in uživajo v stabilnosti.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;ima srednje dohodke;Po analizi podatkov smo ugotovili, da družine z otroki pogosto imajo srednje dohodke.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;ima srednje dohodke;Za posojilo je banka zahtevala, da ima prosilec srednje dohodke, da lahko odplačuje obroke.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;zaslužek je bil srednji;V prejšnjem letu je njegov zaslužek bil srednji v primerjavi z industrijskimi standardi.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;zaslužek je bil srednji;Po novem projektu je njen zaslužek bil srednji, a se je hitro povečal.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;zaslužek je bil srednji;Za to delovno mesto je zaslužek bil srednji, kar je zadostovalo mladim strokovnjakom.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;zaslužek je bil srednji;Ko sem prešel v drugo podjetje, je bil zaslužek le srednji, a so mi ponudili boljše delovne pogoje.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;zaslužek je bil srednji;Njegov zaslužek je bil srednji, zato si je lahko privoščil nov avto, a ne razkošne počitnice.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;srednja kakovost blaga;V trgovini sem kupil košare, ki so imele srednjo kakovost blaga, a so bile dovolj trpežne.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;srednja kakovost blaga;Na sejmu so razstavljali izdelke srednje kakovosti blaga, ki so pritegnili pozornost kupcev.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;srednja kakovost blaga;Čeprav je bila cena nizka, je bila srednja kakovost blaga očitna po robustni strukturi.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;srednja kakovost blaga;V našem oddelku za tekstil smo testirali tkanine s srednjo kakovostjo blaga za vsakodnevno uporabo.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;srednja kakovost blaga;Čeprav je bila srednja kakovost blaga, je bila zasnova izdelka izjemno privlačna.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;srednja mera, stopnja, vrednost;Pri meritvah smo ugotovili, da je srednja mera krvnega tlaka pri odraslih približno 120/80.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;srednja mera, stopnja, vrednost;V raziskavi je bila srednja stopnja zadovoljstva zaposlenih 7,5 na lestvici od 10.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;srednja mera, stopnja, vrednost;Ko sem izračunal podatke, sem dobil srednjo vrednost prihodkov za zadnje tri mesece.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;srednja mera, stopnja, vrednost;V oceni tveganja smo uporabili srednjo mero verjetnosti, da bi predvideli morebitne izgube.
srednji;3039;ki je glede na možni razpon med spodnjo in zgornjo mejo:;srednja mera, stopnja, vrednost;Za izpit je bila srednja stopnja uspešnosti 68 %, kar je spodbudo za izboljšanje.
srednji;3040;ki je glede na stopnjo zahtevnosti med nižjim in višjim:;za to delo zadostuje srednja usposobljenost;Za to delo zadostuje srednja usposobljenost, zato lahko tudi dijaki po končani srednji šoli začnejo delati.
srednji;3040;ki je glede na stopnjo zahtevnosti med nižjim in višjim:;za to delo zadostuje srednja usposobljenost;Čeprav je projekt zahteven, je za njegovo izvedbo potrebna le srednja usposobljenost.
srednji;3040;ki je glede na stopnjo zahtevnosti med nižjim in višjim:;za to delo zadostuje srednja usposobljenost;V našem podjetju cenimo zaposlene s srednjo usposobljenostjo, ki se hitro prilagajajo novim nalogam.
srednji;3040;ki je glede na stopnjo zahtevnosti med nižjim in višjim:;za to delo zadostuje srednja usposobljenost;Srednja usposobljenost omogoča, da se človek vstopi v strokovno pot brez dodatnega izobraževanja.
srednji;3040;ki je glede na stopnjo zahtevnosti med nižjim in višjim:;za to delo zadostuje srednja usposobljenost;Ko sem se prijavil na razpis, so mi sporočili, da je srednja usposobljenost dovolj za opravljanje položaja.
srednji;3040;ki je glede na stopnjo zahtevnosti med nižjim in višjim:;srednja izobrazba;Za to delovno mesto je potrebna srednja izobrazba, kar pomeni, da se lahko prijavijo tudi najstniki po maturi.
srednji;3040;ki je glede na stopnjo zahtevnosti med nižjim in višjim:;srednja izobrazba;Moja sestra je zaključila srednjo izobrazbo na tehniški šoli in zdaj dela kot pomočnica v laboratoriju.
srednji;3040;ki je glede na stopnjo zahtevnosti med nižjim in višjim:;srednja izobrazba;Delodajalci pogosto zahtevajo srednjo izobrazbo, da zagotovijo osnovno strokovno znanje kandidata.
srednji;3040;ki je glede na stopnjo zahtevnosti med nižjim in višjim:;srednja izobrazba;Čeprav sem samostojno učil, sem si zagotovil srednjo izobrazbo preko večernih tečajev.
srednji;3040;ki je glede na stopnjo zahtevnosti med nižjim in višjim:;srednja izobrazba;Študenti, ki še niso končali srednje izobrazbe, se lahko udeležijo pripravniških programov, ki so prilagojeni njihovemu ravni.
srednji;3041;ki je v sredi, v sredini:;vstopiti skozi srednji vhod;Jaz sem vstopil skozi srednji vhod, ker je bil glavni vhod zaklenjen.
srednji;3041;ki je v sredi, v sredini:;vstopiti skozi srednji vhod;Otroci so se hitro sprehodili skozi srednji vhod v šolo.
srednji;3041;ki je v sredi, v sredini:;vstopiti skozi srednji vhod;Ko smo prišli na koncert, nas usmerili skozi srednji vhod, da bi se izognili gneči.
srednji;3041;ki je v sredi, v sredini:;vstopiti skozi srednji vhod;Včeraj sem zjutraj vstopila skozi srednji vhod v galerijo, ker je bil drugi vhod v popravilu.
srednji;3041;ki je v sredi, v sredini:;vstopiti skozi srednji vhod;Policist je pošepetal, naj izstopimo skozi srednji vhod v primeru evakuacije.
srednji;3041;ki je v sredi, v sredini:;srednja črka v besedi;"Pri učenju abecede je učitelj poudaril srednjo črko v besedi ""kolo""."
